arxiv_id,title,authors,year,published,updated,primary_category,categories,abstract,url,pdf_url,topic,technical_tags,technical_role,relevance,status,ai_rating,human_checked,notes,match_terms
2204.05047,Energetics and scattering of gravitational two-body systems at fourth post-Minkowskian order,Mohammed Khalil; Alessandra Buonanno; Jan Steinhoff; Justin Vines,2022,2022-04-11,,gr-qc,gr-qc,,https://arxiv.org/abs/2204.05047,https://arxiv.org/pdf/2204.05047,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2204.10299,Strong-field scattering of two spinning black holes: Numerics versus Analytics,Seth Hopper; Alessandro Nagar; Piero Rettegno,2022,2022-04-21,,gr-qc,gr-qc,,https://arxiv.org/abs/2204.10299,https://arxiv.org/pdf/2204.10299,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2205.05132,Black-hole ringdown as a probe of higher-curvature gravity theories,Hector O. Silva; Abhirup Ghosh; Alessandra Buonanno,2022,2022-05-10,,gr-qc,gr-qc;astro-ph.HE;hep-th,,https://arxiv.org/abs/2205.05132,https://arxiv.org/pdf/2205.05132,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2206.10966,Resonant Islands of Effective-One-Body Dynamics,Che-Yu Chen; Feng-Li Lin; Avani Patel,2022,2022-06-22,,gr-qc,gr-qc;astro-ph.HE;hep-th,,https://arxiv.org/abs/2206.10966,https://arxiv.org/pdf/2206.10966,EOB,foundations_hamiltonian_pn_pm;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2206.14006,Gravitational-wave inference for eccentric binaries: the argument of periapsis,Teagan A. Clarke; Isobel M. Romero-Shaw; Paul D. Lasky; Eric Thrane,2022,2022-06-28,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2206.14006,https://arxiv.org/pdf/2206.14006,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=SEOBNR;TEOBResumS,SEOBNR;TEOBResumS
2207.10474,Inferring eccentricity evolution from observations of coalescing binary black holes,Alice Bonino; Rossella Gamba; Patricia Schmidt; Alessandro Nagar; Geraint Pratten; Matteo Breschi; Piero Rettegno; Sebastiano Bernuzzi,2022,2022-07-21,,gr-qc,gr-qc,,https://arxiv.org/abs/2207.10474,https://arxiv.org/pdf/2207.10474,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=TEOBResumS,TEOBResumS
2207.13106,Resonant tides in binary neutron star mergers: analytical-numerical relativity study,Rossella Gamba; Sebastiano Bernuzzi,2022,2022-07-26,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2207.13106,https://arxiv.org/pdf/2207.13106,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars;eccentric_hyperbolic_scattering;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2207.14002,"Towards a gravitational self force-informed effective-one-body waveform model for nonprecessing, eccentric, large-mass-ratio inspirals",Alessandro Nagar; Simone Albanesi,2022,2022-07-28,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2207.14002,https://arxiv.org/pdf/2207.14002,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2207.14346,A Rosetta Stone for eccentric gravitational waveform models,Alan M. Knee; Isobel M. Romero-Shaw; Paul D. Lasky; Jess McIver; Eric Thrane,2022,2022-07-28,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2207.14346,https://arxiv.org/pdf/2207.14346,EOB,nr_calibration_eobnr_seobnr_teobresums;eccentric_hyperbolic_scattering,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=SEOBNR;TEOBResumS,SEOBNR;TEOBResumS
2208.01049,"Comparing second-order gravitational self-force, numerical relativity and effective one body waveforms from inspiralling, quasi-circular and nonspinning black hole binaries",Angelica Albertini; Alessandro Nagar; Adam Pound; Niels Warburton; Barry Wardell; Leanne Durkan; Jeremy Miller,2022,2022-08-01,,gr-qc,gr-qc,,https://arxiv.org/abs/2208.01049,https://arxiv.org/pdf/2208.01049,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;emri_test_mass_teukolsky;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2208.02055,"Comparing second-order gravitational self-force and effective one body waveforms from inspiralling, quasi-circular and nonspinning black hole binaries II: the large-mass-ratio case",Angelica Albertini; Alessandro Nagar; Adam Pound; Niels Warburton; Barry Wardell; Leanne Durkan; Jeremy Miller,2022,2022-08-03,,gr-qc,gr-qc,,https://arxiv.org/abs/2208.02055,https://arxiv.org/pdf/2208.02055,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2208.02420,New self-consistent effective one-body theory for spinless binaries based on the post-Minkowskian approximation,Jiliang Jing; Sheng Long; Weike Deng; Mengjie Wang; Jieci Wang,2022,2022-08-04,,gr-qc,gr-qc,,https://arxiv.org/abs/2208.02420,https://arxiv.org/pdf/2208.02420,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2208.04552,Gravity in binary systems at the fifth and sixth post-Newtonian order,J. Blümlein; A. Maier; P. Marquard; G. Schäfer,2022,2022-08-09,,gr-qc,gr-qc;hep-ph,,https://arxiv.org/abs/2208.04552,https://arxiv.org/pdf/2208.04552,EOB,foundations_hamiltonian_pn_pm,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2209.00374,Spin contributions to the gravitational-waveform modes for spin-aligned binaries at the 3.5PN order,Quentin Henry; Sylvain Marsat; Mohammed Khalil,2022,2022-09-01,,gr-qc,gr-qc,,https://arxiv.org/abs/2209.00374,https://arxiv.org/pdf/2209.00374,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2209.03836,Self-force in hyperbolic black hole encounters,Oliver Long,2022,2022-09-08,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2209.03836,https://arxiv.org/pdf/2209.03836,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2210.01852,"Numerical relativity higher order gravitational waveforms of eccentric, spinning, non-precessing binary black hole mergers",Abhishek V. Joshi; Shawn G. Rosofsky; Roland Haas; E. A. Huerta,2022,2022-10-04,,gr-qc,gr-qc,,https://arxiv.org/abs/2210.01852,https://arxiv.org/pdf/2210.01852,EOB,nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=SEOBNR;TEOBResumS,SEOBNR;TEOBResumS
2210.15602,Complete gravitational-waveform amplitude modes for quasi-circular compact binaries to the 3.5PN order,Quentin Henry,2022,2022-10-27,,gr-qc,gr-qc,,https://arxiv.org/abs/2210.15602,https://arxiv.org/pdf/2210.15602,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=EOB,EOB
2210.15684,Combining effective-one-body accuracy and reduced-order-quadrature speed for binary neutron star merger parameter estimation with machine learning,Jacopo Tissino; Gregorio Carullo; Matteo Breschi; Rossella Gamba; Stefano Schmidt; Sebastiano Bernuzzi,2022,2022-10-27,,gr-qc,gr-qc,,https://arxiv.org/abs/2210.15684,https://arxiv.org/pdf/2210.15684,EOB,nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;TEOBResumS,effective-one-body;TEOBResumS
2211.01399,Strong-field scattering of two black holes: Numerical Relativity meets Post-Minkowskian gravity,Thibault Damour; Piero Rettegno,2022,2022-11-02,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2211.01399,https://arxiv.org/pdf/2211.01399,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2211.15580,Effective one body Hamiltonian in scalar-tensor gravity at third post-Newtonian order,Tamanna Jain; Piero Rettegno; Michalis Agathos; Alessandro Nagar; Lorenzo Turco,2022,2022-11-28,,gr-qc,gr-qc,,https://arxiv.org/abs/2211.15580,https://arxiv.org/pdf/2211.15580,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2212.03909,Numerical-Relativity-Informed Effective-One-Body model for Black-Hole-Neutron-Star Mergers with Higher Modes and Spin Precession,Alejandra Gonzalez; Rossella Gamba; Matteo Breschi; Francesco Zappa; Gregorio Carullo; Sebastiano Bernuzzi; Alessandro Nagar,2022,2022-12-07,,gr-qc,gr-qc,,https://arxiv.org/abs/2212.03909,https://arxiv.org/pdf/2212.03909,EOB,spin_precession;tides_neutron_stars;data_analysis_lvkc,spin_precession,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2212.09655,Tests of general relativity in the nonlinear regime: a parametrized plunge-merger-ringdown gravitational waveform model,Elisa Maggio; Hector O. Silva; Alessandra Buonanno; Abhirup Ghosh,2022,2022-12-19,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2212.09655,https://arxiv.org/pdf/2212.09655,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2212.10486,Effective-one-body formalism for leading-order radiative effects in the post-linear framework,Karthik Rajeev; S. Shankaranarayanan,2022,2022-12-20,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/2212.10486,https://arxiv.org/pdf/2212.10486,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2212.13802,Third post-Newtonian effective-one-body Hamiltonian in scalar-tensor and Einstein-scalar-Gauss-Bonnet gravity,Félix-Louis Julié; Vishal Baibhav; Emanuele Berti; Alessandra Buonanno,2022,2022-12-28,,gr-qc,gr-qc,,https://arxiv.org/abs/2212.13802,https://arxiv.org/pdf/2212.13802,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2301.01070,Nonlocal-in-time effective one body Hamiltonian in scalar-tensor gravity at third post-Newtonian order,Tamanna Jain,2023,2023-01-03,,gr-qc,gr-qc,,https://arxiv.org/abs/2301.01070,https://arxiv.org/pdf/2301.01070,EOB,foundations_hamiltonian_pn_pm,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2301.08318,Gravitational-wave equation in effective one-body background for spinless binary,Ya Guo; Hiroaki Nakajima; Wenbin Lin,2023,2023-01-18,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2301.08318,https://arxiv.org/pdf/2301.08318,EOB,spin_precession,spin_precession,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2302.11257,Defining eccentricity for gravitational wave astronomy,Md Arif Shaikh; Vijay Varma; Harald P. Pfeiffer; Antoni Ramos-Buades; Maarten van de Meent,2023,2023-02-22,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2302.11257,https://arxiv.org/pdf/2302.11257,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2303.00317,Charged test-particle scattering and effective one-body metrics with spin,Jitze Hoogeveen,2023,2023-03-01,,hep-th,hep-th;gr-qc,,https://arxiv.org/abs/2303.00317,https://arxiv.org/pdf/2303.00317,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2303.13749,Influence of mass-ratio corrections in extreme-mass-ratio inspirals for testing general relativity,Ping Shen; Wen-Biao Han; Chen Zhang; Shu-Cheng Yang; Xing-Yu Zhong; Ye Jiang; Qiuxin Cui,2023,2023-03-24,,gr-qc,gr-qc,,https://arxiv.org/abs/2303.13749,https://arxiv.org/pdf/2303.13749,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;emri_test_mass_teukolsky,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2303.18026,Enhancing the SEOBNRv5 effective-one-body waveform model with second-order gravitational self-force fluxes,Maarten van de Meent; Alessandra Buonanno; Deyan P. Mihaylov; Serguei Ossokine; Lorenzo Pompili; Niels Warburton; Adam Pound; Barry Wardell; Leanne Durkan; Jeremy Miller,2023,2023-03-31,,gr-qc,gr-qc,,https://arxiv.org/abs/2303.18026,https://arxiv.org/pdf/2303.18026,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2303.18039,Laying the foundation of the effective-one-body waveform models SEOBNRv5: improved accuracy and efficiency for spinning non-precessing binary black holes,Lorenzo Pompili; Alessandra Buonanno; Héctor Estellés; Mohammed Khalil; Maarten van de Meent; Deyan P. Mihaylov; Serguei Ossokine; Michael Pürrer; Antoni Ramos-Buades; Ajit Kumar Mehta; Roberto Cotesta; Sylvain Marsat; et al.,2023,2023-03-31,,gr-qc,gr-qc,,https://arxiv.org/abs/2303.18039,https://arxiv.org/pdf/2303.18039,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;EOBNR;SEOBNR,effective-one-body;EOB;EOBNR;SEOBNR
2303.18046,SEOBNRv5PHM: Next generation of accurate and efficient multipolar precessing-spin effective-one-body waveforms for binary black holes,Antoni Ramos-Buades; Alessandra Buonanno; Héctor Estellés; Mohammed Khalil; Deyan P. Mihaylov; Serguei Ossokine; Lorenzo Pompili; Mahlet Shiferaw,2023,2023-03-31,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2303.18046,https://arxiv.org/pdf/2303.18046,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
